"UNITID","school_name.x","coach_comp_third_2018","support_comp_third_2018","coach_comp_2018","guarantees_2018","total_ops_2018","aid_2018","support_comp_2018","severance_2018","recruiting_2018","teamtravel_2018","equip_2018","game_expenses_2018","marketing_2018","camps_2018","spirit_2018","facilities_rentals_2018","overhead_2018","indirect_institutional_2018","medical_2018","memberships_2018","meals_2018","otherops_2018","bowl_expense_2018","prof_def_2018","bowl_coachcomp_2018","total_expendature.x","discounts_to_tuition.x","gifts.x","reseach_expendatures.x","graduation_rate.x","school_name.y","coach_comp_third_2019","support_comp_third_2019","coach_comp_2019","guarantees_2019","total_ops_2019","aid_2019","support_comp_2019","severance_2019","recruiting_2019","teamtravel_2019","equip_2019","game_expenses_2019","marketing_2019","camps_2019","spirit_2019","facilities_rentals_2019","overhead_2019","indirect_institutional_2019","medical_2019","memberships_2019","meals_2019","otherops_2019","bowl_expense_2019","prof_def_2019","bowl_coachcomp_2019","total_expendature.y","discounts_to_tuition.y","gifts.y","reseach_expendatures.y","graduation_rate.y","school_name.x.x","coach_comp_third_2020","support_comp_third_2020","coach_comp_2020","guarantees_2020","total_ops_2020","aid_2020","support_comp_2020","severance_2020","recruiting_2020","teamtravel_2020","equip_2020","game_expenses_2020","marketing_2020","camps_2020","spirit_2020","facilities_rentals_2020","overhead_2020","indirect_institutional_2020","medical_2020","memberships_2020","meals_2020","otherops_2020","bowl_expense_2020","prof_def_2020","bowl_coachcomp_2020","total_expendature.x.x","discounts_to_tuition.x.x","gifts.x.x","reseach_expendatures.x.x","graduation_rate.x.x","school_name.y.y","coach_comp_third_2021","support_comp_third_2021","coach_comp_2021","guarantees_2021","total_ops_2021","aid_2021","support_comp_2021","severance_2021","recruiting_2021","teamtravel_2021","equip_2021","game_expenses_2021","marketing_2021","camps_2021","spirit_2021","facilities_rentals_2021","overhead_2021","indirect_institutional_2021","medical_2021","memberships_2021","meals_2021","otherops_2021","bowl_expense_2021","prof_def_2021","bowl_coachcomp_2021","total_expendature.y.y","discounts_to_tuition.y.y","gifts.y.y","reseach_expendatures.y.y","graduation_rate.y.y","school_name","coach_comp_third_2022","support_comp_third_2022","coach_comp_2022","guarantees_2022","total_ops_2022","aid_2022","support_comp_2022","severance_2022","recruiting_2022","teamtravel_2022","equip_2022","game_expenses_2022","marketing_2022","camps_2022","spirit_2022","facilities_rentals_2022","overhead_2022","indirect_institutional_2022","medical_2022","memberships_2022","meals_2022","otherops_2022","bowl_expense_2022","prof_def_2022","bowl_coachcomp_2022","total_expendature","discounts_to_tuition","gifts","reseach_expendatures","graduation_rate"
197869,"Appalachian State University",0,0,49.8302,3.9029,302.6723,53.6692,36.4642,0.0948,4.1332,18.9865,14.476,8.3527,0.9354,0.0747,0.4719,28.6062,9.6482,50.0667,2.7498,1.0342,2.8111,10.4206,4.7057,0.7136,1.2379,606.0581,240.335,105.6631,23.8759,0.2067,"Appalachian State University",0,0,48.8593,4.7116,313.3218,57.6251,39.1035,0.9878,4.0157,20.2647,11.6075,8.923,1.1701,0,0.4411,28.7413,13.9763,49.5209,3.408,1.0317,3.7045,9.5286,4.694,1.8503,1.007,628.4938,255.2286,110.7662,50.5663,0.2016,"Appalachian State University",0,0,46.9226,2.1801,289.753,58.4452,44.0979,0,3.1145,16.5521,14.8672,10.8244,1.3687,0,0.2818,29.6628,16.6941,19.7778,3.6674,0.9905,4.7357,8.9958,5.3099,NA,1.2646,579.506,259.8732,169.9641,46.0605,0.2477,"Appalachian State University",0,0,49.85,1.8217,278.1995,60.1616,39.6684,0.5168,1.0998,13.2232,16.8768,5.1342,0.1931,0,0.0259,45.0387,11.2455,15.1263,2.3393,0.9062,4.0891,6.9268,2.3171,NA,1.639,556.399,280.1216,232.5398,47.3917,0.2672,"Appalachian State University",0,0,55.6008,4.7763,330.3329,50.0654,51.1664,0,4.7967,22.4377,19.108,9.3129,1.2658,0,1.1512,42.6247,18.609,13.564,3.7557,1.0789,7.6314,14.9076,6.8016,NA,1.6788,660.6657,283.8881,183.7416,66.1268,0.254
198464,"East Carolina University",0,0,37.3092,6.6854,212.3303,39.2707,38.0061,0.1795,3.6079,15.2592,8.4088,6.8748,0.5453,0,0.3145,20.9418,11.04,8.2875,2.5153,0.4776,1.936,10.6705,0,-2.4615,0,422.1991,212.8575,74.788,131.6908,0.1101,"East Carolina University",0,0,45.7793,6.8238,249.6891,39.0256,41.143,1.3584,4.7792,18.0277,9.2434,7.2852,0.738,0.0168,0.4116,34.6247,10.9652,7.5391,2.5959,2.7398,4.1402,12.4523,0,16.3633,0,515.7415,222.1743,75.244,166.0547,0.1109,"East Carolina University",0,0,42.9954,5.5701,233.8956,38.4736,41.9045,1.1544,2.9193,13.0622,8.568,5.8719,0.584,6e-04,0.4729,27.9647,19.9339,5.8678,2.3334,0.4982,4.2746,11.4462,0,14.958,0,482.7493,221.104,55.1737,188.0443,0.133,"East Carolina University",0,0,39.0554,1.15,190.619,35.8744,36.3713,1.1689,1.0557,9.3805,7.3421,2.2499,0.0568,0,0.2715,25.1077,12.5783,5.2046,2.2783,0.2004,3.7432,7.53,0,1.5982,0,382.8363,206.8205,119.5362,213.5311,0.1359,"East Carolina University",0,0,45.6799,5.8901,229.6088,36.6962,38.5612,1.6635,4.5284,15.6784,8.2204,9.1123,0.3115,0,0.6951,23.8371,14.3194,4.7018,2.0741,0.4943,6.4083,7.434,2.7714,3.5252,0.5315,462.7427,206.979,77.5396,188.1166,0.13
199120,"University of North Carolina at Chapel Hill",0,0,57.1986,3.5165,308.7043,50.0707,50.8719,0,5.6763,20.6902,11.0229,11.973,2.1979,0,1.2692,9.3313,29.6892,5.4661,8.4069,7.5079,3.9483,29.8674,0,6.4521,0,623.8607,356.774,519.7001,1917.5675,0.0757,"University of North Carolina at Chapel Hill",0,0,68.886,2.9774,334.3039,51.2142,56.9483,0,5.863,25.0942,14.4455,11.8295,1.754,0,1.2256,6.8379,34.459,4.9876,8.8586,7.8279,4.8578,26.2376,0,NA,0,668.6078,439.5508,577.6046,1967.4019,0.085,"University of North Carolina at Chapel Hill",0,0,65.7923,3.5099,333.3286,50.8661,55.8893,8.7452,5.132,16.7983,13.765,10.1016,1.469,0,1.3665,10.2633,34.9922,4.9943,8.9349,7.6779,4.9438,22.1517,3.3686,NA,2.5667,666.6573,420.499,478.321,1954.7588,0.0775,"University of North Carolina at Chapel Hill",0,0,61.3528,2.1126,291.1155,51.5188,50.5892,7.9432,1.3284,14.8275,11.0861,4.6214,0.1659,0,0.8766,0,28.6574,4.351,11.9866,8.4618,5.0274,15.2272,3.2102,NA,7.7714,582.231,414.9425,662.8233,1950.0593,0.0765,"University of North Carolina at Chapel Hill",0,0,71.7409,3.302,339.702,38.5949,60.4375,9.0078,7.0957,29.5069,12.3226,13.8234,1.1964,0,1.1214,0,31.07,4.9079,8.972,11.4327,5.0129,21.7919,3.7587,6.4617,4.6061,685.8657,405.0511,546.8971,2077.1595,0.0759
199139,"University of North Carolina at Charlotte",0,0,37.6084,2.9891,242.5071,52.6928,30.7106,0.78,4.3619,18.8738,8.0816,10.2208,6.0467,0,1.0905,16.116,18.4733,18.3615,2.3835,2.6468,2.3096,8.7605,0,11.7992,0,496.8135,350.5052,79.1712,205.3767,0.1894,"University of North Carolina at Charlotte",0,0,46.0872,2.8997,271.6001,56.0832,38.5333,2.5983,5.3454,19.2602,8.67,10.825,6.0144,0,1.2671,16.9183,18.7239,22.9167,2.6851,2.7974,2.3938,7.5812,0,17.0372,0,560.2375,408.7012,140.7289,223.2607,0.195,"University of North Carolina at Charlotte",0,0,52.2119,4.9678,288.2604,54.6535,38.5716,2.9587,5.1489,19.0337,11.7427,10.2088,5.0488,0,0.9782,17.7532,19.1325,24.7843,2.5789,3.0881,2.114,10.3439,2.2147,12.61,0.7262,589.1308,426.4901,91.8382,238.1076,0.2008,"University of North Carolina at Charlotte",0,0,49.3748,0.744,276.3402,59.5972,36.1769,0.7783,1.0136,13.7193,12.9504,4.8375,2.9154,0,0.6045,17.6107,18.0663,21.0953,21.9792,2.5678,3.0147,9.2944,0,NA,0,552.6804,438.2813,84.8773,290.3364,0.216,"University of North Carolina at Charlotte",0,0,55.9542,4.6309,299.9096,52.9917,44.0449,0.0488,5.5407,26.448,10.7449,12.2512,4.543,0,1.6601,18.2134,18.9926,25.7351,2.7753,3.014,4.7238,7.5973,0,14.3229,0,614.1422,438.1081,98.0369,215.8536,0.2338
199193,"North Carolina State University at Raleigh",120750,0,74.463,7.7876,350.5934,53.1469,66.1542,4.7502,7.1991,26.3795,12.0542,14.9123,4.2304,0.1779,2.2426,10.0578,28.5406,0,5.793,11.5415,3.7815,9.9968,4.9644,4.9305,1.9318,706.1174,409.0437,309.4884,1344.568,0.1637,"North Carolina State University at Raleigh",114500,0,81.5892,10.4895,377.2401,56.3176,74.0991,0.767,8.8611,26.484,13.3514,16.6743,4.514,0.2088,2.4714,6.9988,26.4905,0,6.2839,12.454,4.0155,19.3632,4.1489,10.9886,1.1783,765.4688,450.8158,339.4949,1486.12,0.1778,"North Carolina State University at Raleigh",135350,0,87.0674,10.4812,392.534,59.7639,83.9886,3.875,7.5359,23.4292,14.0225,16.6748,3.9832,0.235,2.2634,9.0342,27.095,0,6.5607,11.8781,3.6166,20.4305,0,NA,0,785.0679,460.5974,352.0796,1540.6467,0.1888,"North Carolina State University at Raleigh",0,0,88.8839,3.7913,372.1559,63.9781,76.8519,4.6928,1.0722,23.024,13.6069,5.8564,2.5693,0,1.2574,10.9146,21.6332,0,18.3195,14.3272,3.8068,14.1628,2.757,0.0435,0.6507,744.3553,519.9069,471.5296,1681.1457,0.2088,"North Carolina State University at Raleigh",0,0,120.6534,15.0264,504.5131,60.3067,99.4732,0.3026,9.6299,39.6615,17.1913,20.9403,4.51,0.0018,3.1847,6.5301,34.9685,0,7.6176,18.4271,5.2444,28.171,9.5391,6.9747,3.1332,1016.0008,553.625,477.7268,1856.6171,0.2148
200800,"University of Akron Main Campus",0,0,11.9184,1.5736,70.2758,14.0592,9.5717,0,1.2355,4.7189,2.6804,1.8,1.4877,0.3939,0.1346,10.0126,3.851,0,0.9257,0.5567,0,4.3772,0.6288,-0.5486,0.3498,140.003,86.6848,45.0202,58.4647,0.0205,"University of Akron Main Campus",0,0,12.9095,1.2334,73.7396,13.323,9.8995,1.0437,1.3792,4.9628,3.3246,1.5735,1.6215,0.3684,0.1517,9.8206,3.8636,0,1.4193,0.6314,1.0231,5.1908,0,NA,0,147.4793,76.1257,53.878,55.6731,0.0214,"University of Akron Main Campus",0,0,12.8375,0.9222,66.2821,12.8639,10.0237,0.6224,1.0241,3.4376,2.2284,1.6167,1.3975,0.2232,0.0714,9.798,3.1443,0,1.3808,0.8101,0.8722,3.008,0,1.1168,0,133.6809,77.5903,37.3743,42.7022,0.0211,"University of Akron Main Campus",0,0,11.238,0.0267,50.7738,11.187,5.7802,0.3285,0.1842,1.7867,2.3062,0.7693,0.6577,0.0246,0.0658,9.8088,2.5981,0,1.3315,0.5798,0.581,1.5198,0,1.769,0,103.3167,80.1006,35.8102,37.2781,0.0197,"University of Akron Main Campus",0,0,11.9113,1.2706,59.6241,10.9585,7.4018,0.3858,0.8017,3.1839,3.1245,1.6535,0.392,0.0177,0.1274,9.7535,2.8861,0,1.4526,0.8926,0.8908,2.5199,0,0.4101,0,119.6584,81.6636,33.274,35.4996,0.0241
201441,"Bowling Green State University-Main Campus",0,0,24.7494,3.0696,103.6372,29.6416,16.9174,0,2.2358,9.3477,4.8577,1.9997,0.7892,0.4317,0,0.4362,0,0,1.6079,1.0832,0.6693,5.8008,0,1.1933,0,208.4677,270.0747,0,41.1427,0.1622,"Bowling Green State University-Main Campus",0,0,25.4329,2.8338,109.0148,29.1289,16.0874,1.8238,2.6426,10.9396,6.0099,2.6805,1.6265,0.1995,0,0.5359,0,0,1.7199,1.0303,0.8482,5.475,0,0.9315,0,218.961,267.9662,0,40.0623,0.1642,"Bowling Green State University-Main Campus",0,0,26.3267,2.9683,106.3308,28.3074,16.5398,0,2.0491,9.8954,5.8311,2.9486,0.7258,0.0707,0,0.7449,0,0,1.53,1.586,0.7857,6.0212,0,1.7599,0,214.4214,281.7058,0,47.7596,0.1691,"Bowling Green State University-Main Campus",0,0,23.9739,0.2725,87.723,28.3669,15.6352,0,0.4105,4.9881,3.8221,1.2424,0.2208,0,0,0.7479,0,0,0.9069,1.0866,1.6723,4.3769,0,0.5177,0,175.9636,267.4997,0,52.0564,0.1691,"Bowling Green State University-Main Campus",0,0,26.62,2.4616,110.9535,30.5713,17.302,0,2.444,8.8279,5.0831,2.256,0.2584,0.0125,0,0.7811,0,0,1.4822,1.5746,2.0398,9.2391,0,0.9636,0,222.8707,283.1654,0,69.1533,0.1958
201885,"University of Cincinnati-Main Campus",0,0,57.1158,6.5817,297.452,45.5224,38.0326,1.4129,3.9361,20.0065,3.5487,10.193,18.8331,0,1.0478,48.2776,10.6898,3.9954,2.2241,0.5067,2.3443,23.1836,0,-13.6718,0,581.2323,452.125,318.8967,896.7813,0.0953,"University of Cincinnati-Main Campus",0,0,61.8317,7.9433,313.8935,46.3338,39.0304,1.0784,4.8202,22.7529,1.8126,10.0541,18.6523,0,1.2622,55.138,4.116,11.4647,2.7634,0.5718,3.6879,15.9778,3.1262,9.4561,1.4759,637.2432,497.7432,287.2316,952.4633,0.1173,"University of Cincinnati-Main Campus",0,0,61.5488,3.9173,357.4587,47.5106,40.8003,0.1349,2.7918,20.0874,1.9891,9.5357,17.1533,0,1.0836,62.283,6.0233,12.303,2.8154,0.6227,2.6819,58.7726,4.0278,36.9864,1.3762,751.9037,495.7574,284.1838,966.8413,0.1148,"University of Cincinnati-Main Campus",0,0,61.2905,3.1965,298.4205,47.661,35.2601,1.4795,1.3334,14.2991,1.6294,4.5492,13.5326,0,0.4474,65.6037,3.9346,10.7785,3.0561,0.3358,4.4406,18.553,4.2353,NA,2.8044,596.8409,544.5061,255.6738,1007.9741,0.1195,"University of Cincinnati-Main Campus",0,0,66.9151,4.3112,362.1844,49.1908,41.1646,1.1582,5.9387,21.9592,6.4323,11.8188,8.727,0,1.6159,65.4507,7.783,12.4922,3.119,0.4737,4.4883,25.6128,20.5619,35.51,2.9711,759.8788,551.5467,415.0736,1194.4402,0.1208
203517,"Kent State University at Kent",0,0,31.2298,2.7567,144.0878,30.6634,23.9207,0,2.7993,14.2172,8.573,3.1329,5.2735,2.16,0.6536,1.1767,3.2656,0,0.7915,1.4012,0.4449,11.6278,0,-5.7816,0,282.394,344.6302,39.3381,79.6657,0.0368,"Kent State University at Kent",0,0,29.7679,2.2981,143.6486,31.3794,25.1836,0,3.316,15.6979,10.1725,3.77,5.016,2.4211,0.9401,0,3.4241,0,1.214,0.2437,0.5339,8.2701,0,NA,0,287.2973,374.153,48.4714,102.4385,0.0452,"Kent State University at Kent",0,0,30.306,1.9892,142.8182,33.148,27.1937,0,2.461,14.2244,8.59,3.2317,4.2812,1.7596,0.4722,1.7581,3.5765,0,2.0972,1.5248,0.4159,3.664,2.1247,NA,0,285.6365,384.9414,5.5103,119.6426,0.0554,"Kent State University at Kent",0,0,31.8172,0.2071,105.3177,30.1091,20.4221,0,0.4211,5.8407,5.0451,1.3099,0.6934,0.0603,0.3179,1.7155,0,0,1.6573,1.0945,0,4.6066,0,NA,0,210.6355,371.1401,22.2887,107.2095,0.0572,"Kent State University at Kent",0,0,32.3973,2.2728,148.6267,38.376,26.1164,0,2.9433,17.0268,7.2225,3.0836,3.2131,1.6284,0.203,0,3.637,0,2.2904,2.5105,0.7273,3.2513,1.7271,NA,0,297.2534,479.6363,37.1558,127.0126,0.0623
204024,"Miami University-Oxford",0,0,37.1992,1.7919,188.6754,61.4932,25.6838,0.6512,4.2199,11.0802,5.5901,5.1852,3.1422,4.8086,0.3796,12.3464,1.404,0.1408,2.9957,1.3871,2.7306,6.4457,0,-1.802,0,375.5489,455.5794,134.1705,78.1938,0.1069,"Miami University-Oxford",0,0,38.4117,2.7016,203.2831,64.46,31.1437,0.1751,6.5281,10.7962,6.3638,6.0156,3.7047,4.7191,0.4181,11.6162,0.8072,0.2746,2.887,1.3731,2.8713,8.0162,0,5.2259,0,411.7922,509.2805,131.7042,84.8826,0.1183,"Miami University-Oxford",0,0,40.4158,2.9027,207.7358,64.0631,32.1093,2.0113,2.5018,12.0546,6.9511,5.3918,3.0238,4.1152,0.2242,12.0206,2.987,0.4862,3.7156,1.9506,2.9243,5.6117,1.938,5.4946,0.3371,420.9663,558.2631,168.8029,88.3535,0.1306,"Miami University-Oxford",0,0,37.5495,0.1694,171.9329,65.4581,27.8371,0,0.4103,6.8998,5.7914,2.3912,0.3184,0.2902,0.1422,12.649,2.5132,0.201,1.0067,0.8799,2.4338,4.9918,0,7.5507,0,351.4165,777.8212,265.9147,85.7887,0.142,"Miami University-Oxford",0,0,43.7323,2.3655,217.9407,67.6323,32.0863,1.3945,3.9597,12.7884,6.3022,5.6862,1.0342,4.7243,0.2791,12.6615,6.7838,0.218,3.3048,1.4936,2.7818,6.101,1.5312,1.1238,1.0802,437.0052,891.6709,177.4073,116.6759,0.1422
204796,"Ohio State University-Main Campus",0,0,195.5298,20.6182,1024.1488,107.0606,177.6288,32.1463,14.1667,60.3161,24.98,28.726,6.7017,7.1658,2.3559,105.1224,129.9538,0,7.3779,1.6759,18.8071,56.1108,21.0138,8.7785,6.6912,2057.0761,946.9831,839.0734,1800.102,0.113,"Ohio State University-Main Campus",0,0,200.3511,48.8665,1124.6034,112.5279,194.2983,0.6141,14.5927,63.4543,28.4998,32.7551,7.9853,6.593,3.5091,130.1377,146.7058,0,9.9657,1.7761,23.745,54.4792,35.8656,NA,7.881,2249.2067,1053.6849,815.2845,2875.7205,0.1067,"Ohio State University-Main Campus",0,0,187.3194,46.7581,1110.6673,111.0848,210.1852,0,10.401,51.6035,27.4312,34.1368,2.2396,4.9522,2.1538,153.5294,146.6733,0,11.6583,1.3387,21.4527,53.9726,24.5248,96.3129,9.2521,2317.6476,1168.1215,800.9138,2963.8573,0.1113,"Ohio State University-Main Campus",0,0,194.3472,1.2115,911.333,110.206,167.9834,0,3.0936,26.1231,26.8061,7.5493,0.3473,0.4483,0.3816,134.5588,126.516,0,12.3618,2.051,29.8903,33.5257,17.1087,NA,16.8234,1822.6659,1191.8329,646.8675,3061.5498,0.1237,"Ohio State University-Main Campus",0,0,221.1454,61.8995,1181.7885,128.604,206.8705,1.2406,17.7165,55.2082,27.6615,36.4569,2.2597,4.3261,3.0983,100.1423,151.3025,0,14.4653,2.4883,42.3348,63.8907,31.5716,135.5004,9.1057,2499.0773,1351.9533,1186.2033,3302.64,0.0925
204857,"Ohio University-Main Campus",0,0,21.5193,3.2523,134.1882,31.436,12.3573,0,2.3783,7.5627,2.8257,1.7746,3.7672,0.9669,0,8.8593,20.226,9.5561,2.4023,1.2285,0,2.3634,1.7125,-9.5744,0,258.8021,219.5139,0,204.0689,0.1082,"Ohio University-Main Campus",0,0,22.9047,3.6984,129.8083,32.6946,13.6357,0,2.2223,8.0203,2.4717,1.8049,4.1963,1.1189,0,14.4096,4.7508,9.7053,2.4218,1.2901,0.4098,2.2725,1.489,0.3226,0.2915,259.9391,238.123,0,189.0186,0.1065,"Ohio University-Main Campus",0,0,21.5201,3.2167,113.5286,32.3298,13.5532,0,1.2077,6.9322,2.2038,1.581,3.0248,0.5913,0,8.1303,2.9126,9.5612,2.3492,1.1087,0.5766,1.007,1.4263,NA,0.296,227.0573,248.0977,0,167.5198,0.1092,"Ohio University-Main Campus",0,0,19.7168,0.0608,94.5508,30.0044,12.0347,0,0.3526,3.6276,1.6919,0.9666,1.4784,0.0202,0,8.1467,3.4774,NA,2.0419,0.611,0.6489,0.3045,0,NA,0,179.7354,267.4727,0,163.0363,0.1038,"Ohio University-Main Campus",0,0,20.7176,3.482,108.666,31.0654,12.7444,0,1.7877,7.9547,2.1017,2.2856,3.5645,0.3646,0,3.9028,3.7092,9.0886,2.1695,1.142,1.2943,1.2913,0,NA,0,217.332,261.424,0,165.3464,0.1013
206084,"University of Toledo",0,0,15.0885,1.7036,81.0715,20.085,9.4483,0,1.3392,4.684,4.4799,4.3021,1.4703,0.6817,0.1435,3.2822,1.2891,5.2746,1.0444,0.4998,1.0026,3.8065,1.3299,0,0.1164,162.1429,196.0494,11.1923,99.3861,0.0639,"University of Toledo",0,0,16.0371,2.9145,86.2601,21.6604,10.4049,0,1.4632,3.7541,4.3846,5.2883,2.0055,0.257,0.187,2.9515,1.3971,5.341,1.0853,0.4872,0.83,4.5567,1.1406,0,0.114,172.5202,199.0639,12.4378,106.4487,0.0784,"University of Toledo",0,0,8.896,0.8197,43.7801,11.6627,5.9318,0,0.5092,1.6149,2.1224,2.4547,0.8784,0.1057,0.119,1.8651,1.0716,2.6152,0.5664,0.2612,0.2235,2.0628,0,0,0,87.5602,105.4061,6.6106,54.6368,0.0406,"University of Toledo",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"University of Toledo",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207388,"Oklahoma State University-Main Campus",0,0,51.8722,3.3039,254.15,21.4795,48.5578,0.6809,5.2361,18.4277,16.3122,8.6571,7.5105,0,1.1354,10.2461,18.9874,0,3.9599,0.8399,2.8808,27.7896,5.2188,0.8287,1.0541,509.1287,311.4573,106.6722,398.1201,0.0751,"Oklahoma State University-Main Campus",0,0,55.8262,5.4637,262.1907,21.4472,51.4491,0.1561,4.8857,17.0191,16.5425,9.8324,8.2908,1.1113,1.1829,11.7797,27.7485,0,2.8063,0.4827,4.2466,16.1037,4.8736,0.9024,0.9429,525.2839,308.3597,103.3096,401.7619,0.0784,"Oklahoma State University-Main Campus",0,0,56.035,3.0291,248.4545,20.5345,52.5156,0.6771,3.3182,14.3582,13.7853,8.1472,6.4432,0.5824,1.0909,9.9684,29.2732,0,2.7086,1.0738,3.8484,15.3079,4.6025,2.9733,1.155,499.8822,303.6743,102.6083,391.5407,0.079,"Oklahoma State University-Main Campus",0,0,48.5179,1.0707,205.925,20.11,45.8974,0.1258,0.8772,10.5787,11.2658,5.7664,3.7905,0.7921,0.1831,8.4136,29.2771,0,3.493,0.9138,3.791,9.256,1.589,NA,0.2159,411.85,315.5833,75.5725,385.3587,0.0742,"Oklahoma State University-Main Campus",0,0,59.3181,3.7862,253.8106,21.0188,43.9607,0.4628,3.1272,18.4602,11.1386,8.3626,6.0245,1.2806,0.9332,7.1904,36.6461,0,2.6833,1.2077,4.2839,15.504,5.9564,2.6709,2.4652,510.2921,315.9803,73.6989,352.8358,0.0786
207500,"University of Oklahoma-Norman Campus",0,0,64.861,6.0532,383.375,37.8071,53.1104,1.1699,6.3846,19.6212,17.1369,31.2184,13.2071,0,0.8031,37.2704,54.703,0,4.5376,0.2528,5.8913,21.7532,6.5556,56.8781,1.0381,823.628,270.4338,286.6653,355.4708,0.0551,"University of Oklahoma-Norman Campus",0,0,71.2691,5.8119,393.2773,39.7546,54.72,2.4794,6.175,21.1175,25.4429,34.4814,10.5217,0,0.7281,35.982,52.269,0,4.8579,0.2891,5.8511,13.5481,6.7566,12.8681,1.2222,799.4228,267.4071,194.7063,385.1302,0.0514,"University of Oklahoma-Norman Campus",0,0,77.4452,3.7211,392.3455,39.7541,54.2844,1.1131,5.6207,16.8692,15.6129,32.1948,10.4026,0,1.1574,36.0118,51.3895,0,4.3543,0.379,5.2011,29.3699,5.5947,4.0412,1.8697,788.7321,279.0931,145.4917,442.6134,0.0468,"University of Oklahoma-Norman Campus",0,0,81.1858,2.1482,356.2539,40.1828,43.5316,0.8833,1.5766,13.8629,13.4009,18.4855,4.8941,0,0.4089,34.698,70.7738,0,13.6358,0.3968,3.7797,8.0576,3.4761,1.1831,0.8754,713.6909,287.8848,185.9447,293.7862,0.0521,"University of Oklahoma-Norman Campus",0,0,82.1562,5.1957,434.9719,43.1469,61.3325,0.0627,11.7893,22.5546,12.6519,14.5247,13.7026,0,1.8812,34.7303,104.1482,0,6.1491,0.4243,5.8781,5.0468,8.3219,3.2692,1.2749,873.2129,316.7234,121.5888,326.0112,0.0539
209542,"Oregon State University",0,0,51.9565,5.3625,286.2249,32.0858,43.9231,3.5066,4.6624,15.0148,13.587,9.798,6.0795,4.7804,0.8804,41.9269,16.1002,0,6.5619,11.563,4.0304,14.4053,0,-25.4834,0,546.9663,221.5486,182.4422,705.6314,0.0786,"Oregon State University",0,0,50.9569,4.0886,264.8736,33.7832,39.7731,4.0261,5.2158,15.3143,13.6765,14.4754,5.9911,1.9678,0.6587,23.9889,21.9412,0,4.108,9.8972,4.9811,10.0296,0,NA,0,529.7471,240.6632,183.9655,708.2904,0.0859,"Oregon State University",0,0,51.2037,5.7902,244.7798,34.3236,43.2454,0.2744,3.6135,12.488,13.652,9.0928,5.6513,0.6185,0.0655,15.4005,19.3834,0,4.1131,12.5471,4.8262,8.4906,0,NA,0,489.5596,276.1489,170.9726,663.4515,0.0876,"Oregon State University",0,0,48.1791,0.7918,211.8251,31.0302,36.2863,0,3.4116,7.9104,12.9433,5.6321,3.919,0.1714,0.0233,24.6321,2.7499,0,4.7841,9.6431,4.0126,15.7047,0,NA,0,423.6501,317.3865,153.4044,689.1794,0.0863,"Oregon State University",0,0,62.6454,5.2001,272.4489,30.8639,44.9792,0.0135,5.642,17.3105,13.5306,12.5503,5.6496,1.5157,0.1573,25.4279,11.4421,0,4.3469,0.1156,6.061,18.5666,6.1202,NA,0.3106,544.8977,380.3842,173.2053,708.7577,0.0838
209551,"University of Oregon",153800,0.1099,76.488,8.4474,398.9984,44.164,67.3618,0,6.2572,17.6695,12.2764,12.4031,4.0311,1.6504,1.1992,63.572,55.2653,0,4.5219,0.3122,5.432,12.9406,3.9344,9.0935,0.4496,807.0903,253.0654,240.1634,278.9589,0.16,"University of Oregon",153500,0.106,78.8243,13.4079,433.8524,44.8147,73.0449,8.3314,7.6864,22.0202,13.1187,13.4879,4.3197,0.733,1.476,63.2901,51.0755,0,5.4262,0.4239,6.6395,18.3995,5.869,NA,0.8412,867.7048,274.5177,283.8354,310.5328,0.1608,"University of Oregon",151000,0.1089,77.7508,6.6854,398.809,47.3702,74.5663,0,4.6791,16.2517,12.9273,13.6331,3.3286,0.5945,1.7043,61.7595,45.1721,0,4.9225,0.2335,6.1452,7.9301,6.8569,893.6737,5.6909,1691.2917,282.5929,334.9631,303.4654,0.1572,"University of Oregon",155500,0.1084,78.8255,0.8239,332.9994,47.7839,60.8979,0,2.1602,13.5086,12.3862,4.0189,1.2517,0.0334,0.659,59.5279,26.6248,0,7.5247,0.1177,4.9353,8.1643,3.1356,53.5423,0,719.5411,317.975,418.6681,326.2033,0.1561,"University of Oregon",158550,0.1065,96.8471,7.6759,454.2805,45.2427,76.9253,1.641,8.3406,23.699,12.7693,15.0577,2.891,0.4118,1.1511,61.8511,53.9265,0,5.3428,0.2227,6.8125,23.8155,7.9877,41.8366,1.0503,950.3977,339.1189,333.7629,339.0644,0.1732
